Id,Predicted
717,338.0422240490447
718,296.08132898625195
719,328.93764701831986
720,312.4848143942444
721,326.366824426026
722,331.2937766391839
723,328.90006606654345
724,366.4051947707037
725,314.4873050739856
726,390.8013410066968
727,295.6877351567616
728,424.40398972982723
729,287.6205226893317
730,460.7728175949501
731,292.84614645604665
732,486.5123207047731
733,311.3736961162245
734,354.9612646478005
735,354.91441027882377
736,354.4807494881308
737,377.68208021778173
738,352.26225098201553
739,399.4824475607146
740,350.56688323585496
741,419.34999930824915
742,346.5355866594762
743,446.6250631147342
744,356.5343103689664
745,448.81377947354355
746,367.96441887202116
747,449.14507625400086
748,380.908313093894
749,441.5513075615884
750,392.4926583822227
751,437.4215546432275
752,303.47780278768005
753,381.9394779476024
754,311.83549476839744
755,367.462192016667
756,323.44523671327966
757,363.3509056235195
758,339.7923314875573
759,370.7918244869213
760,328.9078154288044
761,375.8318227855641
762,313.94362644428236
763,382.3028999084988
764,403.7273775135304
765,355.98281954983764
766,417.4351699547178
767,337.8016648277146
768,437.11198543085345
769,335.4054784576665
770,456.39345004192984
771,342.4895386347919
772,442.3052851654016
773,350.33476560744305
774,421.8817326697538
775,356.11120654019965
776,349.99783106696316
777,489.87771665198915
778,354.3967849809662
779,482.39171097955165
780,364.6130347754445
781,475.53121163963954
782,377.0429346708594
783,476.4077460532452
784,389.7809431956613
785,470.75075080118484
786,412.0425482334394
787,469.18685994531825
788,445.2926864160946
789,469.6544426436044
790,418.3448728721123
791,493.12667295059697
792,398.84662365624536
793,504.16419262712725
794,386.20040011039805
795,508.41645672653806
796,373.45956926036683
797,507.964047666239
798,361.08293910997804
799,503.9774667088829
800,354.1333535967059
801,490.58574758833487
802,368.6638363421241
803,488.59991938162835
804,379.9102254783062
805,486.9547466315036
806,392.192789246883
807,482.55752644006026
808,436.6090661275641
809,471.48045147435016
810,394.5011611091228
811,485.4274172660446
812,381.26180987218413
813,489.0721114622453
814,369.6569452395312
815,490.4429247612227
816,360.89293001233057
817,422.5315327847106
818,359.2451202519166
819,474.9155756743417
820,348.31282748689057
821,529.2536345253103
822,348.763864870028
823,579.3969416082392
824,373.0074584090157
825,619.9151138245218
826,423.01391968736544
827,649.182588309602
828,465.5037907038385
829,676.8167679089123
830,518.0858439779327
831,699.3425021532514
832,560.2379849305291
833,711.1002582673075
834,605.7548575924318
835,709.4100242551639
836,643.5990318453671
837,678.6460439359273
838,670.1765155828139
839,646.1732413132356
840,686.4395186922682
841,597.7170442531308
842,700.6614458422289
843,554.5521407415006
844,704.6941932710079
845,511.70284698135583
846,713.7708723659772
847,469.39924483305185
848,713.1920311857884
849,429.29483136298757
850,403.7635382706753
851,395.12233428878824
852,430.701140148744
853,376.41943018802135
854,469.91140960393193
855,366.9366191847835
856,512.7773256370432
857,368.38846417888345
858,547.9622136489245
859,381.9536838661216
860,598.5308567073095
861,381.0889338038263
862,628.033367244577
863,368.7374674731369
864,658.4963021800925
865,367.50060709828807
866,686.6758090758137
867,375.50991683399803
868,705.6008871374295
869,394.2461899031617
870,577.2883086097853
871,413.30776603106256
872,581.7320989990993
873,443.073553572555
874,584.1304496858421
875,472.4055441810321
876,586.1582779117182
877,503.9308276581056
878,540.1020672992885
879,527.4873885459424
880,556.4202107017661
881,534.092985543547
882,578.2118705470585
883,541.1471188700505
884,599.1289316911153
885,533.6035191356286
886,614.4535399677634
887,525.8795423378552
888,455.2114938985762
889,423.07679609690064
890,475.95717509560023
891,413.12755248315034
892,498.95273274076794
893,412.01528493143235
894,520.3724243585486
895,424.3674824133898
896,499.27775300620726
897,427.2140282764052
898,476.0999408657934
899,429.2678649882928
900,607.7582112043688
901,423.7465213611539
902,628.970485021666
903,410.9626151352778
904,649.3613888701129
905,412.1556473666318
906,666.7083364368327
907,421.4932784796946
908,650.0252489022083
909,426.01393183904065
910,629.0272450579927
911,426.22546844913415
912,494.64490401851907
913,585.7208846381824
914,530.1186384903622
915,575.1099872120096
916,555.2528716467119
917,573.8262560921842
918,574.9124699624386
919,579.3381312698326
920,594.4557704608897
921,575.0883445929344
922,616.3515370007477
923,579.0006303908369
924,639.8741363408612
925,583.881904987307
926,615.5598071877212
927,607.2096305192529
928,592.4413152496542
929,616.9174342729486
930,572.0287430022275
931,619.3712045044799
932,551.5793404330457
933,618.6235430792191
934,525.29544595988
935,609.0136162835796
936,508.21013350864337
937,586.9957913484898
938,554.8261803770208
939,590.1633554379669
940,573.7544601063624
941,591.821729238317
942,594.8090155256446
943,589.9155446167983
944,626.4064865913333
945,587.4973318794675
946,593.5674050632506
947,593.1040910384443
948,573.3170318447734
949,594.5483658207288
950,554.1834557312709
951,593.161888001245
952,1588.745887307579
953,824.6287598133979
954,1590.7289578419193
955,841.0569838772185
956,1595.0435661852284
957,859.561704157435
958,1603.8699873283522
959,882.2130199964292
960,1616.2800061646872
961,903.3244002463863
962,1631.6349567783086
963,913.8873061415211
964,1644.9238428402236
965,929.9499866060098
966,1659.4515378822746
967,940.772468466732
968,1681.5873631838758
969,941.049715919577
970,1703.920614581411
971,932.4551491493983
972,1723.2001225330205
973,915.2276196009327
974,1743.1964342758376
975,900.4024935507226
976,1755.8855782981902
977,874.7486381162657
978,1758.2484137220576
979,850.1445790447945
980,1757.774433196637
981,827.0120942118959
982,1757.2797797983512
983,806.1729118138584
984,1756.8164507699225
985,783.5054362516066
986,1589.7834363869792
987,809.9800664552635
988,1595.4691971536868
989,800.0899655013743
990,1607.0820057439983
991,797.9288632061324
992,1620.9323176103985
993,797.6362204574282
994,1630.8323838506838
995,797.6404221677174
996,1660.9747526134083
997,792.4546819929469
998,1676.6708979055222
999,785.1164561370387
1000,1693.9137486500608
1001,777.7857123985685
1002,1712.3274649653822
1003,775.0335642024143
1004,1725.577949679962
1005,780.126305372545
1006,1649.7409773922502
1007,809.8910694657081
1008,1650.185510190771
1009,825.2211545984214
1010,1652.2189759082369
1011,839.7959892730927
1012,1655.9613649440118
1013,852.8705721014481
1014,1645.1130072823653
1015,863.7483226221169
1016,1652.5700132892364
1017,865.9483151333511
1018,1662.3621214140937
1019,867.1097799955951
1020,1671.8817568528168
1021,861.8510099106231
1022,1680.1865318837595
1023,856.826386112443
1024,1606.0618685982251
1025,818.4811446562586
1026,1612.9060093834503
1027,813.2200986938925
1028,1622.8503806485892
1029,811.2684271023162
1030,1633.2573615579568
1031,814.9415968717291
1032,1623.9591227646326
1033,817.9076703331029
1034,1613.7738791970703
1035,819.573213537499
1036,1676.3828374212496
1037,806.6626160099318
1038,1684.5793129784959
1039,797.7560489107042
1040,1697.4122317926567
1041,794.5124077983138
1042,1709.8605692751617
1043,794.8673357455108
1044,1700.6903514516105
1045,801.2861595601238
1046,1688.140071079694
1047,806.1930270569079
1048,1637.8636785461294
1049,887.1328419209342
1050,1646.9916964394301
1051,882.5780894819136
1052,1657.6949051147803
1053,879.9743324909698
1054,1666.4922598551093
1055,880.3493066273526
1056,1676.4115629816854
1057,876.3702791238136
1058,1691.1573991994003
1059,875.5833856426126
1060,1708.8975313061942
1061,875.38856790349
1062,1695.2131894083882
1063,892.2039364987836
1064,1681.791690235243
1065,900.4035528149766
1066,1671.834203135975
1067,902.5741136793546
1068,1662.4177310336295
1069,902.131923792778
1070,1650.4812791563452
1071,898.1442933132653
1072,1642.349590174404
1073,887.5242336467228
1074,1658.6795838172616
1075,885.4536687827018
1076,1667.585024565989
1077,884.6674558798999
1078,1677.5439719013716
1079,881.5520637844642
1080,1704.38393173479
1081,877.3692192655442
1082,1679.1215101239848
1083,889.5276545332636
1084,1669.4712023918592
1085,891.8578265599647
1086,1660.577118642719
1087,892.2117690184715
1088,994.5226566571114
1089,1226.9049052868666
1090,1011.1216941052511
1091,1351.294139467019
1092,1019.2911658310663
1093,1466.8151705782225
1094,1038.1994017003656
1095,1603.1890924006466
1096,1098.0535081702162
1097,1727.1937115860114
1098,1180.2400999250121
1099,1835.2961021454612
1100,1284.4361108566686
1101,1889.8556510055644
1102,1387.78674896079
1103,1981.692668091288
1104,1500.3270732429019
1105,2012.2921982412602
1106,1607.352325828344
1107,1981.7624835098788
1108,1708.165490574328
1109,1910.7419346166919
1110,1810.0056407820723
1111,1840.4264494376066
1112,1915.0936288291264
1113,1751.5114218534084
1114,1979.6132150697797
1115,1625.6943994749104
1116,2011.4434687358744
1117,1497.6677139150047
1118,2029.3403653613818
1119,1361.9646732412396
1120,2043.8877779727559
1121,1244.7192110026558
1122,1086.170873594879
1123,1124.4371641955418
1124,1150.445195172418
1125,1051.5379138701337
1126,1255.2123921767256
1127,1023.6389886253992
1128,1365.0702535666696
1129,1053.4315242180664
1130,1460.572953193416
1131,1096.7923711899923
1132,1645.7026448841725
1133,1117.5846676289707
1134,1741.4581728299058
1135,1089.3653300923197
1136,1845.6396454166863
1137,1083.18225102222
1138,1944.6926206993264
1139,1115.2605914240155
1140,2007.742902791511
1141,1173.2632526730195
1142,1565.989739035752
1143,1210.960598853623
1144,1565.2360114599098
1145,1296.905413640789
1146,1568.8705628614853
1147,1387.7471396242477
1148,1576.3639696678406
1149,1476.922755805308
1150,1431.315065531285
1151,1509.3441749636204
1152,1492.1663349004825
1153,1535.8903793016937
1154,1547.0485836810178
1155,1561.1125827202
1156,1606.7603943751812
1157,1547.9194151896384
1158,1653.467975558046
1159,1533.4188898577045
1160,1202.8356753461624
1161,1190.4781115324363
1162,1264.8363807432638
1163,1161.7842242540755
1164,1339.7595315313388
1165,1167.4039735729273
1166,1402.50043086464
1167,1224.6041437270912
1168,1336.362974313359
1169,1226.3555028855594
1170,1260.0104058162729
1171,1218.8359422022818
1172,1695.0589180372756
1173,1246.6579339207055
1174,1752.1718577574688
1175,1201.661201682126
1176,1821.3355319931704
1177,1204.578265087794
1178,1880.6736707204702
1179,1237.7904488134407
1180,1826.700409806297
1181,1254.7344964521562
1182,1755.434131921788
1183,1257.307248703759
1184,1293.649538558158
1185,1636.930978901728
1186,1392.23763493545
1187,1626.0146677169525
1188,1480.6364367018978
1189,1631.634503168556
1190,1530.5655485029818
1191,1648.4522469479639
1192,1587.3533662318155
1193,1641.0727985648427
1194,1654.8862784552546
1195,1654.5774928840765
1196,1725.2904788183278
1197,1677.2344207112078
1198,1646.8666609311558
1199,1760.1605006934597
1200,1571.41222058546
1201,1795.4950549744162
1202,1510.6111399800961
1203,1802.2231777971801
1204,1450.10225266011
1205,1787.569549857838
1206,1372.2026858778224
1207,1738.7615165159195
1208,1320.2456333707291
1209,1645.769323273444
1210,1475.1682168008558
1211,1665.9883975582654
1212,1527.8387636947732
1213,1676.8873537087036
1214,1582.9766059504004
1215,1674.021130209857
1216,1692.136190110561
1217,1681.4549982495168
1218,1575.1161633936088
1219,1736.9908495835061
1220,1514.9015669550695
1221,1742.9783968460133
1222,1463.0512471014538
1223,1729.156399145805
1224,1630.9209931638827
1225,1746.1219421458325
1226,1634.1195823680137
1227,1761.607542476866
1228,1639.9393736695229
1229,1780.7682444417376
1230,1646.1498438576327
1231,1802.8869379786843
1232,1661.509057223098
1233,1824.8919928780554
1234,1679.0868075067024
1235,1841.8489089714894
1236,1692.7543938720032
1237,1853.591762732641
1238,1711.923556424246
1239,1859.8572842655606
1240,1730.1949998818598
1241,1860.2045514357833
1242,1749.2624349728237
1243,1856.4118027075688
1244,1766.7261509724956
1245,1842.006970660951
1246,1785.655803492756
1247,1826.92257756295
1248,1797.6898757116635
1249,1805.9244207284355
1250,1799.543796410122
1251,1782.9464704216214
1252,1799.453295477664
1253,1761.9203151258075
1254,1801.044329198667
1255,1744.0617550038646
1256,1802.4032288921735
1257,1722.3707352029408
1258,1626.432698679042
1259,1729.2289053614365
1260,1634.883221919792
1261,1725.3422959016239
1262,1645.0606885140685
1263,1726.0727087193093
1264,1656.3881564548217
1265,1727.1787654959614
1266,1666.9858733171889
1267,1729.9413660501116
1268,1688.6381338928609
1269,1724.9045233691318
1270,1703.8164398842252
1271,1717.3322448570648
1272,1720.8496546638476
1273,1712.8463973848272
1274,1740.2554690220836
1275,1715.400485580988
1276,1754.598240544442
1277,1720.224334341772
1278,1681.4900905222266
1279,1742.1884793722284
1280,1684.0112054102494
1281,1759.1714508932725
1282,1685.765346480238
1283,1775.2304918199693
1284,1688.2788575525415
1285,1788.9276761126064
1286,1679.2665386058736
1287,1796.042876515066
1288,1688.1306848312245
1289,1799.3194854158785
1290,1697.3607213421292
1291,1800.1727899394052
1292,1706.9284808361424
1293,1794.979249996783
1294,1714.7778954931275
1295,1790.9284173134288
1296,1642.6918107045317
1297,1742.3735807377361
1298,1649.8706798794808
1299,1737.0117492341558
1300,1659.7244415284345
1301,1737.8001142928958
1302,1668.0181983147472
1303,1744.4817849588999
1304,1659.5341163658509
1305,1746.3657192364992
1306,1649.359877434549
1307,1746.0609891506144
1308,1708.2046579206644
1309,1737.4881712845527
1310,1714.3841516379484
1311,1728.9613005872038
1312,1726.5571236622447
1313,1726.3700518360158
1314,1737.0400861793048
1315,1729.5297520642891
1316,1729.2748234173573
1317,1736.0353614206024
1318,1717.933748671307
1319,1738.3842644955816
1320,1682.3956130544912
1321,1817.7662863614798
1322,1684.859575132868
1323,1812.4597789604422
1324,1694.7108125465338
1325,1810.1552222129574
1326,1703.412094511093
1327,1810.9380658952784
1328,1714.2213627640813
1329,1807.0194944784378
1330,1732.6893242383806
1331,1803.4892287484913
1332,1752.8074124368898
1333,1802.3098406160448
1334,1739.285782378798
1335,1820.939669183139
1336,1723.2802524582555
1337,1831.0564871013664
1338,1711.9925103433497
1339,1834.3383828612039
1340,1702.4298442794116
1341,1834.524827497825
1342,1690.2358267913917
1343,1828.2281943849016
1344,1685.0872831247934
1345,1817.8173679757142
